Pesticides Database - Active Substances (File created on 2021-05-18),,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
Active Substance ID,Substance,Category,Status under Reg. (EC) No 1107/2009,Date of approval,Expiration of approval,Legislation,Remark,RMS,Co-RMS,Assess Risk,Reg 396/2005,Candidate for substitution,Basic substance,Low-risk a.s.,ADI (mg/kg bw/d), Source/Year, Remark, ARfD (mg/kg bw), Source/Year, Remark, AOEL (mg/kg bw/d), Source/Year, Remark, Classification (Reg. 1272/2008), Authorised
867,Clothianidin,IN,Not approved,01/08/2006,31/01/2019,"06/41/EC, 2010/21/EU, Reg. (EU) No 1136/2013, Reg. (EU) No 2018/784, Reg. (EU) No 485/2013, Reg. (EU) No 540/2011, Reg. (EU) No 84/2018",The original RMS was Belgium.<br /><br />,DE,ES,EFSA,"Reg. (EC) No 839/2008, Reg. (EU) 2016/156, Reg. (EU) 2017/671, Reg. (EU) No 441/2012, Reg. (EU) No 500/2013, Reg. (EU) No 765/2010",,,,0.097 mg/kg bw/day,06/41/EC,,0.1 mg/kg bw,06/41/EC,,0.1 mg/kg bw/day,06/41/EC,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410","HU, NL"
1449,Comfrey steeping,,Pending,,,,,,,,,,Yes,,,,,,,,,,,,
568,Conifer needle powder,,Not approved,,,2007/442,,,,,,,,,,,,,,,,,,,
569,Coniothyrium minitans Strain CON/M/91-08 (DSM 9660),FU,Approved,01/08/2017,31/07/2032,"03/79/EC, Reg. (EU) 2016/950, Reg. (EU) 2017/842, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012",<p>The original RMS was Germany.</p>,NL,EE,EFSA,Reg. (EC) No 839/2008,,,Yes,Not appl.,Reg. (EU) 2017/842,,Not appl.,Reg. (EU) 2017/842,,Not appl.,Reg. (EU) 2017/842,,,"BE, BG, CZ, DE, DK, EL, ES, FI, FR, HU, IE, IT, LU, NL, PL, PT, SE, SK, UK"
570,Copper complex: 8-hydroxyquinolin with salicylic acid,,Not approved,,,2007/442,,,,,Reg. (EC) No 149/2008,,,,,,,,,,,,,,
1221,Copper compounds,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,FR,DE,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,Not appl.,Reg. (EU) 2018/1981,,0.08 mg/kg bw/day,Reg. (EU) 2018/1981,,,"BG, CY, FR, HR, HU, IT, LU, PL, PT, RO"
1221,Copper compounds,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,IT,PL,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,Not appl.,Reg. (EU) 2018/1981,,0.08 mg/kg bw/day,Reg. (EU) 2018/1981,,,"BG, CY, FR, HR, HU, IT, LU, PL, PT, RO"
1221,Copper compounds,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,IT,DE,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,Not appl.,Reg. (EU) 2018/1981,,0.08 mg/kg bw/day,Reg. (EU) 2018/1981,,,"BG, CY, FR, HR, HU, IT, LU, PL, PT, RO"
1221,Copper compounds,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,FR,PL,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,Not appl.,Reg. (EU) 2018/1981,,0.08 mg/kg bw/day,Reg. (EU) 2018/1981,,,"BG, CY, FR, HR, HU, IT, LU, PL, PT, RO"
571,Copper hydroxide,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,IT,PL,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IT, LT, LU, LV, MT, PL, PT, RO, SI, SK"
571,Copper hydroxide,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,IT,DE,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IT, LT, LU, LV, MT, PL, PT, RO, SI, SK"
571,Copper hydroxide,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,FR,DE,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IT, LT, LU, LV, MT, PL, PT, RO, SI, SK"
571,Copper hydroxide,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,FR,PL,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IT, LT, LU, LV, MT, PL, PT, RO, SI, SK"
580,Copper oxide,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,IT,PL,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"BG, CY, EL, ES, HR, HU, IT, PL, PT, SI"
580,Copper oxide,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,FR,DE,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"BG, CY, EL, ES, HR, HU, IT, PL, PT, SI"
580,Copper oxide,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,FR,PL,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"BG, CY, EL, ES, HR, HU, IT, PL, PT, SI"
580,Copper oxide,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,IT,DE,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"BG, CY, EL, ES, HR, HU, IT, PL, PT, SI"
572,Copper oxychloride,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,IT,PL,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IE, IT, LU, MT, PL, PT, RO, SI, SK, UK"
572,Copper oxychloride,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,FR,DE,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IE, IT, LU, MT, PL, PT, RO, SI, SK, UK"
572,Copper oxychloride,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,FR,PL,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IE, IT, LU, MT, PL, PT, RO, SI, SK, UK"
572,Copper oxychloride,FU,Approved,01/01/2019,31/12/2025,"2009/37/EC, Reg. (EU) No 2018/1981, Reg. (EU) No 232/2015, Reg. (EU) No 540/2011, Reg.(EU) No 84/2018",,IT,DE,EFSA,Reg. (EC) No 149/2008,two PBT criteria,,,,,,,,,,,,,"AT, BE, BG, CY, CZ, DE, EL, ES, HR, HU, IE, IT, LU, MT, PL, PT, RO, SI, SK, UK"
573,Corn steep liquor,,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
1185,COS-OGA,,Approved,22/04/2015,22/04/2030,Reg. (EU) 2015/543,,BE,FR,EFSA,Reg. (EU) 2016/143,,,Yes,Not appl.,Reg. (EU) 2015/543,,Not appl.,Reg. (EU) 2015/543,,Not appl.,Reg. (EU) 2015/543,,,"AT, BE, BG, CY, DE, EL, ES, FR, IT, LU, NL, PL, PT, RO, UK"
1022,Coumachlor,RO,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,"Aquatic Chronic 3 - H412, STOT RE 2 - H373",
574,Coumafuryl,RO,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,"Acute Tox. 3 - H301, Aquatic Chronic 3 - H412, STOT RE 1 - H372",
852,Coumaphos,IN,Not approved,,,,Never notified and authorised in the EU,,,,Reg. (EU) 2017/623,,,,,,,,,,,,,,
575,Coumatetralyl,RO,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,"Acute Tox. 2 - H300, Acute Tox. 2 - H330, Acute Tox. 3 - H311, Aquatic Chronic 1 - H410, Repr. 1B - H360D, STOT RE 1 - H372",
1255,Cow Milk,,Approved,,,Reg (EU) 2020/1004,,,,,Reg. (EU) 2021/590,,Yes,,,,,,,,,,,,
576,Cresylic acid,"FU, ST",Not approved,,,2005/303,,,,,,,,,,,,,,,,,,,
577,Crimidine,RO,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,Acute Tox. 2 - H300,
1080,Cryolite,IN,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
578,Cufraneb,FU,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
579,Cumylphenol,,Not approved,,,2007/442,,,,,,,,,,,,,,,,,,,
581,Cyanamide (H & Ca cyanamide),"HB, PG",Not approved,,,2008/745,Substance fulfilling criteria Annex VI Reg 1490/2002. Application resubmitted for inclusion (Reg 33/2008).,,,,"Reg. (EC) No 149/2008, Reg. (EU) No 1126/2014",,,,0.002 mg/kg bw/day,EFSA 10,,0.05 mg/kg bw,EFSA 10,,0.002 mg/kg bw/day,EFSA 10,,"Acute Tox. 3 - H301, Acute Tox. 3 - H311, Aquatic Chronic 3 - H412, Carc. 2 - H351, Eye Dam. 1 - H318, Repr. 2 - H361fd, STOT RE 2 - H373, Skin Corr. 1 - H314, Skin Sens. 1 - H317",
582,Cyanazine,HB,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",
1382,"Cyanides: calcium, hydrogen, sodium","IN, RO",Not approved,,,2004/129/EC,,,,,Reg. (EC) No 149/2008,,,,,,,,,,,,,,
1083,Cyantraniliprole,IN,Approved,14/09/2016,14/09/2026,"Reg. (EU) 2016/1414, Reg. (EU) No 540/2011",Admissible application according to Article 9 of Regulation (EC) No 1107/2009. Date of admissibility: 10/08/2011,ES,FI,EFSA,"Reg. (EU) 2015/845, Reg. (EU) 2017/171, Reg. (EU) 2017/626, Reg. (EU) 2018/832, Reg. (EU) 2020/856",,,,0.01 mg/kg bw/day,Reg. (EU) 2016/1414,,Not appl.,Reg. (EU) 2016/1414,,0.007 mg/kg bw/day,Reg. (EU) 2016/1414,,,"AT, BE, BG, CY, CZ, DE, EL, ES, FI, FR, HU, IE, LT, NL, PL, PT, RO, SE, SI, SK, UK"
1083,Cyantraniliprole,IN,Approved,14/09/2016,14/09/2026,"Reg. (EU) 2016/1414, Reg. (EU) No 540/2011",Admissible application according to Article 9 of Regulation (EC) No 1107/2009. Date of admissibility: 10/08/2011,UK,FI,EFSA,"Reg. (EU) 2015/845, Reg. (EU) 2017/171, Reg. (EU) 2017/626, Reg. (EU) 2018/832, Reg. (EU) 2020/856",,,,0.01 mg/kg bw/day,Reg. (EU) 2016/1414,,Not appl.,Reg. (EU) 2016/1414,,0.007 mg/kg bw/day,Reg. (EU) 2016/1414,,,"AT, BE, BG, CY, CZ, DE, EL, ES, FI, FR, HU, IE, LT, NL, PL, PT, RO, SE, SI, SK, UK"
583,Cyazofamid,FU,Approved,01/07/2003,31/07/2021,"03/23/EC, Reg. (EU) 2016/950, Reg. (EU) 2017/841, Reg. (EU) 2018/917, Reg. (EU) 2019/707, Reg. (EU) 2020/869, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012",,FR,LV,COM,"Reg. (EC) No 149/2008, Reg. (EU) 2016/1, Reg. (EU) 2016/486, Reg. (EU) 2019/1015, Reg. (EU) 2020/856, Reg. (EU) No 398/2014, Reg. (EU) No 897/2012, Regulation (EU) 2015/401",,,,0.17 mg/kg bw/day,03/23/EC,,Not appl.,03/23/EC,,0.3 mg/kg bw/day,03/23/EC,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410","AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, UK"
584,Cyclanilide,PG,Not approved,,,"01/87/EC, Reg. (EU) No 1022/2011, Reg. (EU) No 540/2011",Non renewal voted in Sep 2011. Withdrawal authorisations by 30 Apr 2012. Max period of grace: 31 Oct 2013.,,,,"Reg. (EC) No 149/2008, Reg. (EU) No 1317/2013",,,,0.0075 mg/kg bw/day,01/87/EC,,0.015 mg/kg bw,01/87/EC,,0.0045 mg/kg bw/day,01/87/EC,,"Acute Tox. 4 - H302, Aquatic Chronic 2 - H411",
1289,Cyclaniliprole,,Not approved,,,Reg. (EU) 2017/357,Application withdrawn on 3 October 2016.,AT,,,Reg. (EU) 2019/50,,,,,,,,,,,,,,
585,Cycloate,HB,Not approved,,,,"Derogation HU (771/2004), Essential use 835/2004",,,,,,,,,,,,,,,,,,
586,Cycloxydim,HB,Approved,01/06/2011,31/05/2023,"2011/4/EU, Reg.(EU) No 2018/1266, Reg.(EU) No 540/2011",Initially non included by Decision 2008/934. Included as from 1 June 2011 following re-submission for inclusion according to Reg. 33/2008,NL,DK,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) 2016/486, Reg. (EU) No 491/2014, SANTE/11195/2018, SANTE/XXXX/2020",,,,0.07 mg/kg bw/day,EFSA 10,,2.0 mg/kg bw,EFSA 10,,0.1 mg/kg bw/day,EFSA 10,,Repr. 2 - H361d,"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
587,Cycluron,HB,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
588,Cydia pomonella Granulovirus (CpGV),IN,Approved,01/05/2009,30/04/2022,"2008/113, Reg. (EU) 2019/168, Reg. (EU) 2021/566, Reg. (EU) No 540/2011, Reg. (EU) No 880/2014",<p>Substance fulfilling criteria Annex VI Reg. 2229/2004</p>,DE,NL,EFSA,Reg. (EU) 2016/439,,,,Not appl.,Dir 08/113,,Not appl.,Dir 08/113,,Not appl.,Dir 08/113,,,"BE, BG, CZ, DE, DK, EL, ES, FI, FR, HR, HU, IE, IT, LU, NL, PL, PT, RO, SE, SI, SK, UK"
679,Cyenopyrafen,IN,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
833,Cyflufenamid,FU,Approved,01/04/2010,31/03/2023,"2009/154/EC, Reg. (EU) 2017/1527, Reg. (EU) No 540/2011",Reg. (EU) 2017/1527,DE,AT,EFSA,"Reg. (EC) No 1050/2009, Reg. (EC) No 839/2008, Reg. (EU) 2017/171, Reg. (EU) No 36/2014, Reg. (EU) No 737/2014, Reg. (EU) No 978/2011 , Reg.(EU) 2019/1559",,,,0.04 mg/kg bw/day,09/154/EC,,0.05 mg/kg bw,09/154/EC,,0.03 mg/kg bw/day,09/154/EC,,,"AT, BE, BG, CY, CZ, DE, EE, EL, ES, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
978,Cyflumetofen,AC,Approved,01/06/2013,31/05/2023,"Dossier complete 2010/244/EU, Reg. (EU) 2018/155, Reg. (EU) No 2019/716, Reg. (EU) No 22/2013","The original RMS were Netherlands.<br />Reg. (EU) No 2019/716 amended the Conditions of Approval:<br />Plant protection products containing <span class=""highlight"">cyflumetofen</span> shall only be authorised for uses where the level of metabolite&nbsp;B3 in groundwater is expected to be below 0,1&nbsp;&mu;g/L.<br />Withdrawal authorisations by&nbsp;30&nbsp;November 2019. <br />Max period of grace: 30 May 2020",ES,AT,EFSA,Reg. (EU) 2016/567,,,,0.17 mg/kg bw/day | 0.17 mg/kg bw/day,"Reg. (EU) No 2019/716, Reg. (EU) No 2019/716",,Not appl. | Not appl.,"Reg. (EU) No 2019/716, Reg. (EU) No 2019/716",,0.11 mg/kg bw/day | 0.11 mg/kg bw/day,"Reg. (EU) No 2019/716, Reg. (EU) No 2019/716",,,"BE, BG, CY, CZ, DE, EL, ES, FR, HR, IT, NL, PL, PT"
589,Cyfluthrin,"AC, IN",Not approved,,,"03/31/EC, Reg. (EU) No 460/2014, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012",,DE,HU,,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2016/1902, Reg. (EU) No 491/2014, Reg. (EU) No 737/2014, Reg. (EU) No 893/2010",,,,0.003 mg/kg bw/day,Dir 03/31,,0.02 mg/kg bw,Dir 03/31,,0.02 mg/kg bw/day,Dir 03/31,,"Acute Tox. 2 - H300, Acute Tox. 3 - H331, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",
590,Cyhalofop-butyl,HB,Approved,01/07/2017,30/06/2032,"02/64/EC, 2010/77/EU, Reg. (EU) 2015/1885, Reg. (EU) 2016/549, Reg. (EU) 2017/753, Reg. (EU) No 540/2011",,IT,AT,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) No 398/2014, SANTE/12078/2020",,,,0.003 mg/kg bw/day,Reg. (EU) 2017/753,,0.4 mg/kg bw,Reg. (EU) 2017/753,,0.013 mg/kg bw/day,Reg. (EU) 2017/753,,,"EL, ES, FR, IT, PT"
591,Cyhalothrin,IN,Not approved,,,94/643/EC,,,,,,,,,0.005 mg/kg bw/day,EMEA 2001,,,,,,,,,
592,Cyhexatin,AC,Not approved,,,2008/296,,,,,"Reg. (EC) No 149/2008, Reg. (EU) No 899/2012",,,,0.003 mg/kg bw/day,JMPR 2005,,0.02 mg/kg bw,JMPR 2005,,,,,"Acute Tox. 4 - H302, Acute Tox. 4 - H312, Acute Tox. 4 - H332, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",
593,Cymoxanil,FU,Approved,01/09/2009,31/08/2021,"2008/125, Reg. (EU) 2017/195, Reg. (EU) No 540/2011",,LT,FI,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2016/1785, Reg. (EU) 2018/832, Reg. (EU) No 978/2011 , SANTE/12078/2020",,,,0.013 mg/kg bw/day,EFSA 08,,0.08 mg/kg bw,EFSA 08,,0.01 mg/kg bw/day,Dir 08/125,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Repr. 2 - H361fd, STOT RE 2 - H373, Skin Sens. 1 - H317","AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LU, MT, NL, PL, PT, RO, SE, SI, SK, UK"
834,Cypermethrin,"AC, IN",Approved,01/03/2006,31/10/2021,"05/53/EC, Reg (EU) 2020/1511, Reg. (EU) 2017/1511, Reg. (EU) 2018/1262, Reg. (EU) 2019/1589, Reg. (EU) No 533/2013, Reg. (EU) No 540/2011",,BE,DE,COM,"Reg. (EC) No 149/2008, Reg. (EC) No 459/2010, Reg. (EC) No 839/2008, Reg. (EU) 2017/626, Reg. (EU) No 520/2011",,,,0.05 mg/kg bw/day,Dir 05/53,,0.2 mg/kg bw,Dir 05/53,,0.06 mg/kg bw/day,Dir 05/53,,"Acute Tox. 4 - H302, Acute Tox. 4 - H332, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, STOT SE 3 - H335","AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, UK"
594,Cyproconazole,FU,Approved,11/02/2021,31/05/2021,"2011/56/EU, Reg. (EU) No 540/2011",Initially non included by Decision 2008/934. Included as from 1 June 2011 following re-submission for inclusion according to Reg. 33/2008.,IE,EE,COM,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2017/171, Reg. (EU) 2018/70, Reg. (EU) No 1004/2013, Reg. (EU) No 270/2012, Reg. (EU) No 34/2013, Reg. (EU) No 441/2012",two PBT criteria,,,,,,0.02 mg/kg bw,11/56/EU,,0.02 mg/kg bw/day,11/56/EU,,"Acute Tox. 3 - H301, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Repr. 1B - H360D, STOT RE 2 - H373","AT, BE, BG, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LV, MT, NL, PL, PT, RO, SI, SK, UK"
1023,Cyprodinil,FU,Approved,01/05/2007,30/05/2021,"06/64/EC, Reg. (EU) 2018/524, Reg. (EU) 2019/168, Reg. (EU) 2020/421, Reg. (EU) 2021/566, Reg. (EU) No 540/2011, Reg. (EU) No 678/2014",,FR,BG,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 459/2010, Reg. (EC) No 822/2009, Reg. (EC) No 839/2008, Reg. (EU) 2015/400, Reg. (EU) 2016/567, Reg. (EU) 2017/626, Reg. (EU) 2019/1791, Reg. (EU) 2019/552, Reg. (EU) 2020/1565, Reg. (EU) 2020/856, Reg. (EU) No 1004/2013, Reg. (EU) No 508/2011 , Reg. (EU) No 592/2012",two PBT criteria,,,0.03 mg/kg bw/day,Dir 06/64,,Not appl.,Dir 06/64,,0.03 mg/kg bw/day,Dir 06/64,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Skin Sens. 1 - H317","AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, UK"
595,Cyprofuram,FU,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Acute Tox. 3 - H301, Acute Tox. 4 - H312, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",
1251,Cyprosulfamide,,Not yet assessed at EU level,,,,,,,,,,,,,,,,,,,,,,"AT, BE, EE, EL, HU, IT, LU, PT"
596,Cyromazine,IN,Not approved,01/01/2010,31/12/2019,"2009/77/EC, Reg. (EU) No 540/2011",,ES,IT,COM,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2016/1, Reg. (EU) No 559/2011, Reg. (EU) No 61/2014",,,,,,,0.1 mg/kg bw,Dir 09/77,,0.06 mg/kg bw/day,Dir 09/77,,,"BE, BG, EL, ES, NL, PL, PT"
597,DADZ  (zinc-dimethylditiocarbamate),RE,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
598,Dalapon,HB,Not approved,,,,Essential use,,,,Reg. (EC) No 149/2008,,,,,,,,,,,,,"Aquatic Chronic 3 - H412, Eye Dam. 1 - H318, Skin Irrit. 2 - H315",
599,Daminozide,PG,Approved,01/03/2006,31/10/2021,"05/53/EC, Reg. (EU) 2017/1511, Reg. (EU) 2019/1589, Reg. (EU) 2020/1511, Reg. (EU) No 533/2013, Reg. (EU) No 540/2011, Reg.(EU) 2018/1262",The original RMS was the Netherlands.,CZ,HU,COM,"Reg. (EC) No 149/2008, Reg. (EU) 2017/624, Reg. (EU) No 87/2014",,,,0.45 mg/kg bw/day,Dir 05/53,,Not appl.,Dir 05/53,,0.16 mg/kg bw/day,Dir 05/53,,,"AT, BE, CY, CZ, DE, DK, EL, ES, FI, FR, HU, IE, IT, NL, PL, PT, SE, SI, UK"
835,Dazomet,"FU, HB, NE, ST",Approved,01/06/2011,31/05/2023,"2011/53/EU, Reg. (EU) No 2018/1266, Reg. (EU) No 540/2011",Initially non included by Decision 2008/934. Included as from 1 June 2011 following re-submission for inclusion according to Reg. 33/2008.,BG,NL,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) 2016/1",,,,0.01 mg/kg bw/day,11/53/EU,,0.03 mg/kg bw,11/53/EU,,0.015 mg/kg bw/day,11/53/EU,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Eye Irrit. 2 - H319","AT, BE, BG, CZ, DE, EL, FR, HR, HU, IT, LU, NL, PL, PT, RO, SI, SK, UK"
600,DDT,,Not approved,,,,Banned,,,,Reg. (EC) No 149/2008,,,,,,,,,,,,,"Acute Tox. 3 - H301, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351, STOT RE 1 - H372",
601,delta-endotoxin of Bacillus thuringiensis,IN,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
602,Deltamethrin,IN,Approved,01/11/2003,31/10/2021,"03/5/EC, Reg. (EU) 2016/950, Reg. (EU) 2017/1511, Reg. (EU) 2018/1262, Reg. (EU) 2019/1589, Reg. (EU) 2020/1511, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012",The original RMS was Sweden.<br />The former RMS was UK.<br /><br /><br />,AT,,COM,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2016/1822, Reg. (EU) 2018/687, Reg. (EU) 2018/832, Reg. (EU) No 441/2012, Reg. (EU) No 524/2011 , Regulation (EU) 2017/1016",,,,0.01 mg/kg bw/day,Dir 03/5,,0.01 mg/kg bw,Dir 03/5,,0.0075 mg/kg bw/day,Dir 03/5,,"Acute Tox. 3 - H301, Acute Tox. 3 - H331, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410","AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, UK"
603,Demeton-S-methyl,"AC, IN",Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Acute Tox. 3 - H301, Acute Tox. 3 - H311, Aquatic Chronic 2 - H411",
604,Demeton-S-methyl sulphone,IN,Not approved,,,2002/2076,,,,,"Reg. (EC) No 1097/2009, Reg. (EC) No 149/2008, Reg. (EU) No 899/2012",,,,,,,,,,,,,"Acute Tox. 3 - H301, Acute Tox. 4 - H312, Aquatic Chronic 2 - H411",
836,Denathonium benzoate,RE,Not approved,01/09/2009,01/12/2020,"2008/127, Reg. (EU) 2017/195, Reg. (EU) 2020/1643, Reg. (EU) No 540/2011, Reg. (EU) No 608/2012",<p>Substance fulfilling criteria Annex VI Reg. 2229/2004</p>,IT,PL,COM,Reg. (EU) 2019/973,,,,,,,Not appl.,Dir 08/127,,Not appl.,Dir 08/127,,,"BG, HU, SE"
